Iter,Phi,Psi,Uncertainty
9,-135.30246,-13.050659,0.0014421429
9,140.78326,69.670044,0.0017709627
9,-92.14946,156.46594,0.0019295271
9,-140.03705,79.72992,0.0020904262
9,142.44037,-71.30712,0.0019130036
9,-6.5825653,19.644394,0.0014087323
9,-16.820679,-45.138382,0.0020669086
9,44.979156,-84.48946,0.001044875
9,160.7179,-125.7695,0.0011785938
9,28.092361,-15.992096,0.0030367344
9,-32.345657,-67.294556,0.002887423
9,67.79822,-28.00801,0.0011137128
9,53.503647,-135.31934,263.57254
9,-178.12361,20.475433,0.0017229782
9,-99.71026,102.175995,0.0010365328
9,179.07977,36.11212,0.0015216147
9,-179.83691,-71.2344,0.0011474153
9,76.60828,-112.023705,0.0018942922
9,-4.5107117,41.55768,0.001668272
9,153.43442,-161.19365,0.0022330107
9,-62.74505,23.14354,0.001953611
9,-133.56192,53.00168,0.0016112066
9,-144.38634,-169.78835,0.0011680583
9,-16.530975,106.39075,0.0018424161
9,-173.3358,-163.6342,0.0012071793
9,-2.3554382,-39.15251,0.0014440303
9,153.30295,109.03183,0.0012819
9,5.800537,-163.96835,0.0016580799
9,-58.41008,117.31549,0.0030536163
9,-39.698837,42.221634,0.001736379
9,-93.93994,93.53888,0.002119273
9,-133.63763,-147.67957,0.0017276269
9,-0.6390686,-147.30397,339.15207
9,91.9422,51.95549,0.0018304641
9,-177.53166,63.06801,0.00430509
9,9.336655,-67.317604,0.0012145443
9,-53.636642,55.323288,0.0016357217
9,-11.616608,87.89624,0.00126799
9,2.1908264,-170.27177,0.001853252
9,20.253677,138.50159,0.0024110263
9,18.257965,9.97998,0.0020752691
9,62.591568,-28.944473,127.200066
9,64.07193,-117.728584,0.0018452707
9,-176.1828,-38.095062,0.0015177457
9,97.91342,-109.43966,0.0018703133
9,74.855255,-111.4158,131.53545
9,-19.272964,40.632263,0.0011896868
9,-104.42074,64.19534,0.0014958776
9,164.39377,159.01917,0.0010920693
9,0.45610046,179.44724,198.0607
9,-10.869278,102.36655,0.003480401
9,-93.89321,-46.92859,0.0012481224
9,-158.49754,-6.40152,0.0016973579
9,12.910278,2.6793365,0.0017083783
9,111.56534,-83.0204,0.004341168
9,-178.77243,-16.886963,0.0013928914
9,-45.78067,76.137634,0.0015698257
9,125.51886,-31.918015,0.0010242298
9,16.91774,14.682037,0.002022045
9,-66.99605,87.073364,0.0014266846
9,-107.16386,-174.83974,0.0022602389
9,-18.919678,44.026,0.0010708551
9,161.24707,-12.648224,0.00096708804
9,-137.90492,20.538788,0.0013260714
9,-158.07446,-130.59694,0.0028686605
9,-6.3163605,81.93753,0.0014127243
9,61.079224,-16.319336,0.0012630557
9,-155.15894,-87.79765,0.0019152467
9,171.40552,-14.806381,0.0012569648
9,-138.30136,-141.61714,0.0015308862
9,168.6287,157.65637,0.0012812658
9,-121.45837,-133.14032,0.0020354849
9,-101.020226,-2.7718964,0.0018744498
9,-136.28125,54.03618,0.0013073578
9,-52.321625,106.330536,0.0009595594
9,-138.94006,-143.59671,0.0017755564
9,-11.315994,154.2273,0.0024610306
9,92.80701,-94.32174,0.00407241
9,-157.90851,-1.492218,0.0013386855
9,-20.455994,19.274673,0.0012564715
9,16.654266,175.4762,0.0019203456
9,-12.743515,-2.3955536,0.0030909404
9,147.80399,-29.095428,0.001269348
9,-15.204117,152.73975,0.0027603144
9,173.5299,-37.06453,0.0020058241
9,-159.73448,-164.39584,0.0018270016
9,30.90094,-42.803772,0.0011003837
9,-6.1913605,-24.862,0.0011192189
9,124.6326,-54.033844,0.0014258221
9,176.8309,-20.509079,0.0008587127
9,36.1942,-132.49548,0.0016045342
9,-141.03656,-133.51852,0.002476676
9,0.46546936,49.177505,0.0016285863
9,32.618378,-159.23401,0.0011997308
9,36.540665,-37.074203,0.001601151
9,149.89008,-5.8283234,0.0027951025
9,147.16736,172.93307,0.002077983
9,-118.518166,4.1421967,0.0014373916
9,-87.48967,108.89261,0.0030683626
9,169.14587,-15.986008,0.0017415195
9,46.724335,-69.624,0.0028134855
9,-7.013138,-105.06955,0.0025460988
9,-53.37346,169.78503,0.0015440343
9,63.743835,-129.65582,0.0014459695
9,74.65863,-97.646996,0.0017602473
9,23.122345,-15.986725,0.0024253286
9,-6.792221,24.604523,0.0013172453
9,44.27449,17.441498,126.55548
9,54.99225,-125.088066,0.0016167017
9,10.351852,6.874283,0.0010070885
9,63.99887,99.99713,0.001182874
9,-120.56257,39.30612,0.0012604948
9,-108.52696,50.749847,0.0011178018
9,2.1444855,24.266235,126.73035
9,-141.03609,-155.22244,0.001574263
9,-2.4295502,144.41733,0.0014088685
9,-133.6594,-175.92331,274.7301
9,-120.378456,-57.13807,0.001492443
9,-4.2346954,-157.39557,0.0011943213
9,124.26126,-3.0140076,0.0013912357
9,112.14078,-23.591476,0.0014256373
9,64.62375,-171.07405,0.0012426637
9,-157.54977,-15.478882,0.002632679
9,36.53801,37.993073,0.0014996845
9,-153.14816,-1.3965759,0.0016506443
9,133.94928,-109.095764,0.0024578932
9,5.778122,114.50775,0.001561734
9,-9.33606,-129.61096,0.0012603945
9,100.09943,62.816727,0.002299728
9,-15.907745,2.8579407,0.0024867118
9,104.89395,-130.3403,0.0029109803
9,-132.90157,38.38214,0.0011949795
9,-3.2510529,129.21576,0.0012976553
9,-156.0115,-122.46312,0.0030550887
9,161.9671,168.68549,0.0019391299
9,-66.14979,85.26877,0.0009443525
9,-149.9938,72.468414,0.00097620755
9,47.85106,86.11423,0.0017634458
9,151.02753,-110.04516,0.0011617186
9,167.69604,-156.81737,0.0019931758
9,21.566605,-48.498184,151.97505
9,-133.49503,179.90924,0.0013077302
9,75.9581,-152.64676,0.001970224
9,129.16089,-56.27539,0.0024377783
9,-24.868256,49.722656,0.003514352
9,-9.452606,-148.73114,232.6548
9,139.63959,-44.579407,0.0020399536
9,36.558777,-142.80095,0.0015006071
9,11.045914,99.27203,0.0014979682
9,-170.59465,53.789352,236.3426
9,-6.4071503,116.90213,293.80673
9,-90.20809,-123.30413,0.0014294691
9,104.943115,-21.16037,0.0011153345
9,-74.11967,5.2756805,0.0015161004
9,12.501205,-98.92263,0.0016246169
9,1.3225555,-27.595688,0.0014077468
9,-34.732147,-5.1657715,0.0019769932
9,-52.75216,124.585236,0.0015288078
9,48.755554,-4.830307,0.0028255573
9,-18.45868,-84.037094,0.0021505868
9,-17.13884,44.10208,0.001821341
9,-158.9378,160.88818,0.0016330237
9,6.5981445,-76.31695,0.0016007726
9,-69.48176,127.914856,0.0013672808
9,-168.39864,106.50275,0.0011677563
9,5.3749084,-142.94308,0.0015362934
9,147.68155,165.01672,0.0014847463
9,128.6954,-26.988235,0.0020179166
9,20.161545,-47.9523,0.0014073091
9,-40.55226,74.12334,0.0027296476
9,170.47293,17.863174,0.001266661
9,-12.133926,-127.34267,0.0018288733
9,-145.13829,13.126175,0.0012739762
9,-58.098045,166.00555,0.001081887
9,-19.815216,14.683228,0.0036839843
9,-158.87325,153.30237,0.0012248432
9,73.94922,-59.733856,0.0016475972
9,-153.01068,-174.65823,0.0020067669
9,98.88849,-86.29363,0.0010995071
9,-157.84023,-125.5974,0.001528257
9,-43.698486,130.24771,0.0012127906
9,-135.41254,5.5625305,0.0021548523
9,-20.96872,109.49048,0.0020870962
9,160.67242,-122.146736,0.0019294113
9,-70.72441,155.17224,316.0806
9,14.240311,27.861145,127.23589
9,42.30539,-121.14017,0.0017370338
9,31.316208,-149.33218,0.0011834083
9,-174.48387,20.56607,0.0044095987
9,60.406967,-86.150925,0.001059629
9,50.829926,-92.67627,192.91751
9,138.67181,-55.42363,0.0017605047
9,19.843842,-112.38292,0.0010929371
9,165.3696,-61.70198,0.001498335
9,33.08954,-2.0222778,182.97055
9,-31.085663,-50.01088,0.0012821851
9,13.864838,-22.107224,0.0013243522
9,34.643967,-65.48832,0.0016250323
9,-79.934586,163.95166,0.001685624
9,-34.24597,15.393829,0.0012908748
9,173.87207,46.75232,0.0017781754
9,-103.10972,74.3358,0.0011814738
9,-24.737747,146.94849,0.0014318099
9,-133.26558,66.47429,0.0024395138
9,129.6662,-29.429169,0.0019397292
9,105.414154,-53.713272,0.0012647031
9,-59.84471,-28.654602,312.18372
9,-13.643967,-179.16432,296.7856
9,-84.01367,74.606445,0.0012589222
9,115.68503,47.079895,0.0010534516
9,-76.92836,58.410553,0.0015012618
9,-107.95272,-164.06372,0.0016284036
9,-90.56374,-124.781235,0.0016227438
9,159.80817,0.20611572,0.0012728607
9,-102.191536,70.162384,0.0012652227
9,34.72464,20.82994,0.0028779965
9,-36.11714,133.94989,0.0023799625
9,70.57054,-119.80466,0.0018937495
9,-173.70992,55.054276,0.0018206359
9,-114.3462,62.661667,0.0014689412
9,6.944702,-131.02666,126.8271
9,99.93628,-58.26242,0.0010937357
9,-81.318,0.6210785,0.0014066638
9,-165.13231,120.94403,0.0019505469
9,38.17279,-145.96002,0.0018253926
9,44.25641,24.722992,0.0018304697
9,174.24869,-82.64469,0.0012858141
9,-0.55918884,133.38153,0.001445924
9,22.98877,154.21454,0.0017701735
9,-155.42517,136.1651,0.0012293444
9,-100.00245,61.312927,0.0011830734
9,9.532791,-117.53359,0.001311362
9,-117.02168,87.164185,0.002460174
9,-120.676994,32.624374,0.0012658368
9,17.67035,7.8435364,0.0019120203
9,12.215225,-18.120728,0.001225688
9,129.41046,-30.633102,0.0016401663
9,124.029205,-8.13118,0.0012948429
9,2.27005,-178.29787,0.0012923537
9,-6.626938,14.271072,0.0015431832
9,106.38556,-142.16713,0.0013048637
9,144.66455,30.689682,0.0015263108
9,-96.80569,-17.224487,0.0013387082
9,-6.467148,162.72485,336.1332
9,175.87921,-44.822952,0.0013765509
9,8.792358,43.450912,0.0011380381
9,134.56653,147.43616,0.0023882845
9,149.52802,-102.29669,0.002122864
9,-37.40915,48.63275,0.0012692504
9,112.61932,62.74643,0.0021492855
9,4.9997253,34.970566,0.0023789364
9,151.57935,26.266418,0.001950336
9,62.716858,-17.558182,0.001858317
9,168.9386,-69.046715,0.003420925
9,130.25946,-2.5743408,0.0012412671
9,-175.3726,-48.46074,0.0026886142
9,87.11264,-139.61661,166.59589
9,104.26083,-128.42522,0.0019584687
9,97.667175,-101.06359,0.0017597479
9,71.24347,-148.33018,0.0020256378
9,21.668167,19.567307,0.0025639436
9,-149.86923,161.67151,0.0018626949
9,-128.46321,124.39703,0.0020658537
9,18.727036,-117.26806,0.0021375727
9,48.55551,143.20312,0.001144443
9,16.638794,34.65181,0.002257549
9,85.91852,-57.49935,0.001316241
9,90.343445,-74.05674,0.0013505555
9,23.480408,-2.4605255,0.0015786043
9,-139.46837,42.231064,0.0013810099
9,9.119324,-46.377075,0.0020527693
9,-179.13245,-17.68991,0.0018665045
9,-72.25654,116.550934,0.0017569648
9,-130.11455,-58.61772,0.0015033535
9,95.65784,-75.76932,0.0014362808
9,-117.34698,-168.10341,0.0010890733
9,-159.61237,17.22496,0.0011530406
9,-149.70575,2.1028442,0.0016931192
9,137.78577,-147.73862,0.0014661947
9,-36.150238,154.65985,0.0020637156
9,-146.34274,171.81107,0.0015492656
9,14.659622,-176.18431,0.001069077
9,-172.89029,101.264404,0.0017762606
9,133.34348,-89.8663,0.001926397
9,120.3526,-34.481735,0.0022411095
9,126.442505,2.2104034,0.001196634
9,-89.54962,31.08191,222.90717
9,-21.33281,-46.472305,0.0011968024
9,13.596512,10.183319,0.0012387239
9,176.51245,-176.6835,126.55341
9,-21.737366,164.71869,0.002058984
9,-57.65724,-49.863556,0.002148029
9,178.32935,9.281418,0.0012160351
9,37.218445,100.40274,0.001464827
9,-11.475098,-15.628937,0.0014178627
9,-127.80653,-90.353424,0.0011109095
9,9.840607,-21.707855,0.0013530253
9,-17.859497,3.4660187,0.001196914
9,-0.5145569,126.02701,0.0010233414
9,57.650604,-40.827408,0.001804956
9,161.8516,-17.656189,0.0010861271
9,-175.41823,84.20233,0.001949088
9,38.28354,-28.882034,0.0014661443
9,-146.50497,116.53357,0.0015539952
9,-23.116074,146.14621,0.0017048507
9,132.48822,-41.58432,0.0013811516
9,-131.37248,-7.0467377,0.0014477741
9,-165.31754,-32.59607,0.0026743338
9,-153.35378,-167.34761,0.0010347471
9,-65.75924,-154.33798,0.0015214746
9,-106.57204,121.50571,0.0013561801
9,8.830963,175.68835,0.0014806805
9,64.4003,-106.47342,0.0023087796
9,-38.439987,123.06976,0.002898073
9,-11.3645935,-151.6848,0.0013665813
9,119.228516,24.776703,0.0013987682
9,-9.330612,155.67035,0.0017134307
9,69.67139,-146.13608,0.002443192
9,-142.49521,46.48163,0.0013571332
9,-45.066864,96.18036,0.0015228748
9,-48.741333,16.728455,0.0023866266
9,-86.90774,31.47467,317.19116
9,123.64969,120.98401,0.0010677634
9,29.294998,-20.230072,260.20602
9,-127.69444,63.87964,0.0018790403
9,-6.1176605,29.809067,0.0011288102
9,-50.038513,-103.38581,0.0014552316
9,178.18225,64.79703,0.0018730784
9,-1.191391,-172.7406,0.0016012118
9,129.13364,144.29065,0.0030528565
9,13.088715,-140.25989,237.32565
9,141.71887,72.08667,0.004314297
9,-81.15757,98.8017,0.0012722509
9,-166.87778,-177.12614,0.0021928702
9,166.78165,-79.428085,0.0012723971
9,-9.011093,97.05582,0.0017609176
9,-93.06916,105.24841,0.00093435484
9,-79.55609,105.45926,0.0018930363
9,141.48355,-72.80277,0.00144825
9,-178.63368,60.33058,0.0013977349
9,-160.53542,-128.52295,0.0012239928
9,-15.164124,-22.84256,0.0011974324
9,7.6352386,166.76617,0.0011320206
9,153.46588,-92.29001,0.0012938394
9,-96.45401,119.22281,0.0019970925
9,-175.61696,49.358032,291.78204
9,-141.62666,51.009766,0.0018699733
9,95.81598,-78.392685,0.0016194948
9,-21.695236,63.09906,0.0015900193
9,49.552444,109.05356,315.82886
9,83.79471,16.923996,0.0017023829
9,-161.01741,-141.90292,0.0018273827
9,-15.530838,44.924973,0.0013119476
9,-13.1766205,-157.55821,159.35466
9,150.78653,-100.07346,0.002339716
9,152.11603,46.11827,0.0015597775
9,6.78421,-106.71937,127.16305
9,32.336334,-156.32916,0.0011302322
9,52.798737,-170.52652,0.0021948097
9,4.0108185,4.8456573,0.00199757
9,-172.14789,16.72258,0.0016252152
9,5.5772705,-168.04155,0.0014331125
9,128.77084,129.97711,0.002528077
9,167.36661,136.78821,0.0012681554
9,-5.3429565,-70.24193,268.45187
9,14.636154,-3.0680847,0.001391872
9,-78.048004,92.216705,0.0012634975
9,-84.30705,78.70105,0.001684558
9,5.3594666,-145.24748,0.0019982024
9,29.180725,46.371582,0.0015557279
9,83.31558,116.65912,127.08905
9,-101.19328,112.41989,0.0021507146
9,-80.27898,127.89157,0.0018101344
9,-36.430176,3.0048828,0.003257989
9,-10.540024,162.80652,0.001709113
9,-113.51494,92.04852,0.0029472164
9,-123.02932,59.356415,0.0032563708
9,-153.39977,98.00598,127.48984
9,26.64685,-140.82382,0.0026745626
9,-136.09372,127.96365,0.0010565743
9,25.457825,161.54272,0.0019895085
9,33.584824,134.21136,0.0013836666
9,127.77893,-66.22443,0.001192328
9,-2.4068909,-32.997726,0.00093499996
9,-17.044662,132.04254,0.001078372
9,-118.9702,83.48251,0.0013817329
9,-61.210144,13.930771,0.0028570497
9,46.655304,-110.07263,0.0012703555
9,-147.19684,121.51312,0.001282375
9,-91.23505,-38.101074,0.0016212403
9,-53.519684,-4.5593414,0.0015408379
9,101.9621,-43.49327,0.0025954908
9,172.7746,-10.914703,0.0013880424
9,-141.90009,106.409,0.0011685638
9,61.449936,168.27155,0.001375513
9,159.97775,108.640564,0.0015504947
9,166.44516,-45.961853,0.0015002232
9,-179.35167,-49.101837,0.0012012288
9,-7.48967,81.63745,0.0017789162
9,-42.117188,-46.52983,0.0013742603
9,35.847656,-45.924713,0.0017041143
9,-28.32051,-132.6644,0.0012225407
9,174.28003,-101.241234,0.0013003707
9,-168.3151,-59.282967,0.002060862
9,71.51141,-8.007248,0.0028202403
9,-132.76152,-14.726639,0.0010876535
9,-174.69403,-62.825104,0.002175803
9,52.97699,-153.08104,0.0013949582
9,102.4364,-99.84375,0.0014031476
9,179.21191,27.797058,0.0014950185
9,-52.86405,-5.9374847,0.0012656295
9,-158.84947,178.60028,0.0012441198
9,150.89258,5.864395,0.0013090355
9,4.0453644,-104.352135,0.001742322
9,-12.3984375,74.86482,0.0014011653
9,-67.302826,70.54779,0.0013808693
9,23.209122,-12.164169,0.0016819998
9,-55.054565,57.388245,0.0026286836
9,38.998413,-107.064125,0.003226827
9,-169.66988,149.02289,0.0022234598
9,28.316147,25.80252,0.0021229147
9,-21.129578,15.506027,0.0012821208
9,-29.149612,17.114868,0.001320846
9,-4.1256256,143.84308,0.0031242296
9,-46.612793,-36.321014,0.0017738546
9,-2.5411072,137.56024,0.0016198028
9,-33.831375,170.89276,0.001582382
9,-20.570679,140.67072,0.001719902
9,-43.694794,160.21082,0.0013671475
9,167.07062,-18.792755,0.0013538576
9,137.64221,-102.51897,0.002084937
9,56.156616,2.734192,0.0020804459
9,-86.47024,106.84912,0.0018414583
9,105.65149,-55.203415,0.0021497293
9,117.210205,-179.01826,0.0023749918
9,-122.164734,-133.91978,0.001687393
9,-23.815598,56.790634,0.0015926859
9,79.25049,-158.42789,0.0013210918
9,162.56061,-2.6614685,0.001696763
9,0.47683716,-16.630463,0.0011113224
9,146.1278,-170.33987,0.0020254005
9,171.99274,107.546295,0.0015546216
9,-50.780045,46.179367,0.0017697494
9,45.137817,-132.53363,0.0014021203
9,-9.919846,-23.375183,0.0013965756
9,2.374649,-9.24791,0.0013026936
9,-149.67436,-23.599838,0.0014729335
9,-3.4703522,-21.423248,0.0017605998
9,-176.85449,5.4547424,0.0019190087
9,-4.4267426,52.647644,0.0015012018
9,29.153915,-122.44937,0.0011358723
9,-100.120155,115.52417,0.0012082123
9,-167.08224,22.837128,275.67355
9,141.03845,57.85501,0.002680796
9,83.918945,-28.369247,0.0016587522
9,167.87549,-3.1738892,0.0015484169
9,136.36624,-23.75084,0.0018065814
9,-70.34757,18.56189,0.0037444637
9,113.29385,137.58823,0.0024892518
9,9.276596,173.12378,0.0012133393
9,-119.791245,66.64557,0.0023715417
9,175.41132,-62.702385,0.0012841946
9,13.34433,-16.352448,0.0021368186
9,-165.94128,-116.39637,0.0015996839
9,-68.665985,64.84085,0.0013615603
9,-152.36107,-131.49472,0.0015520985
9,-104.03102,-7.5212097,0.0012337697
9,6.0390472,-162.15273,0.0013235277
9,-75.11117,92.80682,0.001314835
9,-140.45876,-86.657486,0.002043251
9,134.5246,-76.357445,0.0018208078
9,-93.798805,-120.30336,0.0031174347
9,136.10785,30.428131,0.0022266905
9,31.064514,-83.63915,0.0012700134
9,56.59703,-91.72206,0.0017268109
9,34.487793,122.83783,0.0051586777
9,134.8775,-31.352081,0.0015812567
9,54.240814,-143.69151,0.0011063603
9,-110.07926,94.229675,0.0013104784
9,11.215515,-78.5967,0.0010692974
9,-77.56181,77.52551,0.0011024195
9,156.0946,123.48303,0.0016731203
9,-15.59819,-11.005066,0.0023989289
9,169.09525,3.458084,0.0011458602
9,-26.910324,170.02118,0.0025588481
9,-32.37918,-51.027695,159.66718
9,167.78293,29.706314,0.0013499941
9,51.33902,-98.304054,0.0012648914
9,16.037903,-142.11563,0.0015045764
9,-41.187744,129.02023,0.0013196314
9,-44.299515,96.145386,0.0025294127
9,77.45831,-62.93042,0.0012461753
9,-111.28876,178.64539,0.0022791103
9,10.873535,-138.36064,0.0010202014
9,49.423737,-103.55664,0.0010901128
9,-162.47655,-34.1221,0.0024454582
9,53.31668,-108.22638,0.0011929844
9,-6.513153,-168.30283,0.0010760156
9,115.99216,-56.169037,0.0028207467
9,169.03851,124.03436,0.0015784216
9,44.48642,106.78537,126.01571
9,83.37216,167.17395,0.0010635533
9,103.57941,-111.184105,0.0025853845
9,176.80371,19.51741,0.0012568905
9,26.806442,-43.35994,0.0013199506
9,-63.70691,161.64587,0.0012772401
9,11.578598,-10.243866,127.27288
9,-54.426033,138.81335,0.0018911845
9,-140.24956,-66.35958,0.0010640713
9,-15.685257,115.6521,0.0010596314
9,-86.43957,55.894135,0.001984009
9,-8.735504,130.36191,0.0015074803
9,7.06456,-124.69799,0.0019710027
9,143.77325,-31.661438,0.0014754651
9,31.847092,-148.14272,0.0010189064
9,179.49976,63.266235,0.0026243974
9,118.8551,-4.405014,0.0023817061
9,-55.960922,141.56128,0.0011758441
9,-5.0794525,172.59943,0.0015012613
9,13.506714,-173.65074,0.0013237448
9,14.86853,137.99472,0.0012229825
9,-21.818085,173.51086,0.0012237579
9,-9.741409,73.49318,0.0032249033
9,-120.97406,30.176529,0.001126368
9,76.98413,-2.1566467,0.0011482715
9,-98.427505,169.03574,0.0013606863
9,36.64572,-136.52019,0.0051074936
9,-40.98697,33.166992,0.0018110935
9,134.3559,-49.24951,0.0015524154
9,55.337204,-168.4822,0.0011280983
9,-35.193268,149.96106,0.0008696895
9,58.843765,-42.35141,0.0018030981
9,-26.793472,-172.98479,0.0015435043
9,-21.177551,-50.931076,0.0021402785
9,67.336044,-123.19808,0.0016001761
9,-113.30479,34.689453,0.00090320065
9,59.957596,-40.59526,0.001253536
9,-133.6715,44.479446,0.0017417577
9,4.8429565,-36.00287,0.0010018348
9,4.061035,16.822556,0.0012132482
9,179.39618,-45.49733,0.0022367917
9,145.86816,-18.336395,0.0014151606
9,3.0941772,-123.91212,0.0012731788
9,146.12439,-34.802505,0.001598885
9,-23.283081,81.12134,0.00296733
9,116.904755,-36.658844,0.0014482705
9,-24.821075,-17.440643,0.0010576956
9,19.57077,7.178055,0.0012715395
9,19.760529,0.07972717,0.0010548265
9,-16.159515,149.92633,0.0013933188
9,-92.46902,140.20526,0.0012028988
9,29.254364,-68.32521,293.6154
9,-3.4094086,145.98492,0.0017761241
9,-17.490295,176.42447,0.0015127462
9,40.610947,87.93024,0.0015118517
9,-6.777237,179.57562,0.001640749
9,-32.870453,-166.16594,0.0013269539
9,31.138336,123.01828,0.002305354
9,46.60498,-99.6552,0.0014667466
9,142.08344,-82.51822,0.0022156595
9,106.64142,-79.24619,0.002096847
9,46.697098,1.1871338,0.0020236666
9,-164.9243,75.702255,0.0014078856
9,103.39526,132.751,0.0014820528
9,-177.40617,16.805573,0.0020978802
9,-70.99898,43.727493,0.0011188119
9,-47.648605,23.639954,0.0017082834
9,35.16205,98.206635,0.0012584794
9,-31.199844,77.95172,0.0010902188
9,-63.424744,-155.48715,0.0015258839
9,64.658676,-27.100845,0.0032819188
9,-11.444397,-10.631226,0.0023010198
9,-76.218956,95.32483,0.0012705843
9,5.312393,-92.45919,0.0024493113
9,-109.889755,144.82825,0.0010519283
9,22.386627,-0.62390137,0.0012833679
9,-18.586273,42.09166,0.0035671855
9,-145.22627,-34.089005,0.0018732052
9,-144.34677,167.03027,0.0013675379
9,176.83652,-169.28354,0.0015761254
9,158.19556,73.655334,0.0011636189
9,-35.708923,145.95831,0.0018765191
9,174.47083,153.64914,0.0014187403
9,-17.319504,-87.177574,0.0018902934
9,160.27103,26.96669,0.0012892002
9,-68.15562,134.56259,0.0015316257
9,-174.17874,93.60986,0.0013522126
9,122.57764,-56.58824,0.00144211
9,42.882065,97.08618,0.0015239515
9,170.61334,56.437653,0.0012651213
9,33.695587,67.61801,0.0016018144
9,-14.079926,93.11337,0.001398462
9,-175.30594,34.607574,0.0019667693
9,163.80042,141.85269,0.0016306388
9,-112.20077,42.762756,0.0013175438
9,16.988907,30.390549,0.0025326868
9,-175.2418,174.8023,0.001402267
9,6.816086,176.45996,0.0015876915
9,-60.76219,26.950531,0.0014171848
9,-54.30327,89.99838,0.0011393907
9,-166.24245,67.47128,307.50137
9,-38.56694,-82.54573,0.0015231994
9,-116.82033,-60.24202,0.0022503883
9,163.30038,-5.1053467,158.16025
9,153.26074,-98.21138,0.0015810716
9,-20.04892,155.39874,0.0017212564
9,-2.520584,152.95679,192.08209
9,-107.758606,-126.13501,0.001477322
9,138.3179,151.78397,0.0019545145
9,-40.415405,118.53427,0.0023289341
9,-150.52267,-33.734253,0.0011546104
9,93.52533,-129.51895,0.0013637005
9,-138.38315,102.22226,0.0013371242
9,-26.417892,120.45172,0.0013459243
9,90.66644,-27.662674,0.0012959201
9,-172.12456,68.48036,0.0012586701
9,75.58005,-111.91807,0.0011751985
9,-94.501625,9.434525,0.0017900694
9,-178.10588,167.78198,0.002331748
9,68.98602,-43.828796,0.0015983331
9,-24.93602,100.5347,0.001238064
9,-13.630966,89.6402,0.0013181835
9,-147.4253,-16.218933,0.0016961485
9,163.49023,28.240799,0.0018785705
9,-128.81058,98.461975,0.0016417645
9,117.40784,163.24078,0.0017775705
9,-94.63068,159.21667,0.0014965349
9,45.408096,-18.743088,0.0011075916
9,-99.47435,-95.240486,0.0016699906
9,2.4846497,-178.52853,0.0015044025
9,-120.31795,127.1026,0.0014023382
9,129.78027,-30.505402,0.001219534
9,96.07684,-101.38993,0.0013702125
9,57.30078,-69.44516,0.001959082
9,-174.64249,-179.05336,0.0012037719
9,-6.599121,-46.878586,0.0023240224
9,82.60605,-108.63189,0.0010959147
9,-122.78512,28.488861,0.0019715233
9,-79.00867,38.24942,0.0015499496
9,-159.77328,97.97363,125.28049
9,-2.4332428,-146.8021,0.002115714
9,-41.414,23.881653,0.002656894
9,-24.755966,-15.161224,0.0043958155
9,-141.1785,-138.62677,0.0008676972
9,38.47609,-27.132996,0.002662266
9,-87.0585,46.47383,0.0010523825
9,-161.71484,-34.998886,0.0018914152
9,-56.837303,62.299957,0.002551865
9,4.439911,142.64484,0.0016379388
9,-86.25038,99.819336,279.5395
9,33.028717,-126.38024,0.0011113026
9,123.15738,-142.39522,0.0010852638
9,-52.45758,40.35016,0.0033678846
9,41.641586,-153.09131,0.001137257
9,95.75168,87.567474,0.0014792357
9,101.01843,-2.10289,0.0010731585
9,-5.561661,94.11777,0.0014901555
9,124.111145,-84.42452,0.001815815
9,-161.18617,131.30212,0.002364292
9,38.913483,46.90172,0.0014552929
9,140.9751,-46.326065,0.0015556687
9,-20.627533,-158.28313,0.00179645
9,129.3381,-32.24916,0.0011239371
9,58.780106,-12.179962,0.0012844101
9,144.1659,-4.939789,0.0017953073
9,146.13522,-12.150345,0.002381302
9,164.20312,24.10199,0.001220441
9,118.75186,-85.97138,0.0012601303
9,41.511627,6.3819275,0.0021290889
9,-137.10124,154.60785,0.001005192
9,9.793533,-113.52115,0.0016471226
9,-12.087341,48.202637,0.0013164564
9,107.111176,42.53604,0.0012835353
9,4.246811,31.515747,0.0011616711
9,153.88147,-29.76471,0.0015460541
9,-89.46192,50.688934,0.0014812569
9,-174.39122,25.412445,0.001846151
9,25.250504,-24.422836,0.0016009816
9,116.178345,-31.495834,0.0016940577
9,144.45343,-9.301727,0.0017316502
9,-14.986755,-66.54614,0.0013150777
9,-1.9599915,-26.279343,0.0010249937
9,-166.81668,14.68544,0.0013968004
9,-156.87885,5.2460785,0.0017046123
9,10.072723,-37.942886,0.0013712398
9,-49.84973,53.610977,0.0013069204
9,-54.60977,-157.403,0.0011623041
9,172.711,-52.880447,0.0012869772
9,98.80704,54.293762,0.0020398383
9,0.68862915,146.40033,0.0017222891
9,171.47345,5.1254883,0.0013117548
9,-13.441574,105.3555,0.0012648423
9,126.90634,-31.329132,0.0014259187
9,137.96259,-29.248901,0.0021836497
9,-42.657227,-173.15651,0.0015947804
9,139.8562,94.88321,0.0031808605
9,-17.078033,7.629883,0.0012121779
9,164.07593,-16.852554,0.0011787385
9,-26.064316,129.23584,0.0014794013
9,-115.392166,11.17749,0.0015261356
9,-15.245331,86.02176,0.0016000227
9,-72.50578,111.68994,0.0013624097
9,-161.22115,65.4187,0.0015391182
9,114.14807,-55.8916,0.0011529021
9,-124.90689,23.086761,0.0016487445
